player,team,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,agent,map,tourney_type,game_id,match_id,role_agent,total_round,ot,win_lose,clutches
Munchkin,T1,3,0,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119621,184494,Sentinel,23,No,lose,0
Sayaplayer,T1,4,2,1,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119621,184494,Duelist,23,No,lose,0
ban,T1,3,1,1,0,0,0,0,0,0,Viper,Lotus,League Play: Week 8,119621,184494,Controller,23,No,lose,0
Carpe,T1,3,2,0,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119621,184494,Initiator,23,No,lose,0
Dep,ZETA,2,0,0,0,0,0,0,0,0,Jett,Bind,League Play: Week 8,119622,184494,Duelist,16,No,lose,0
Laz,ZETA,0,1,0,0,0,0,1,0,0,Skye,Bind,League Play: Week 8,119622,184494,Initiator,16,No,lose,2
crow,ZETA,3,1,0,0,0,0,0,0,0,Sage,Bind,League Play: Week 8,119622,184494,Sentinel,16,No,lose,0
TENNN,ZETA,3,0,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119622,184494,Controller,16,No,lose,0
SugarZ3ro,ZETA,2,1,0,0,0,1,0,0,0,Harbor,Bind,League Play: Week 8,119622,184494,Controller,16,No,lose,1
xeta,T1,1,2,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119622,184494,Controller,16,No,win,0
Munchkin,T1,5,1,0,0,1,0,0,0,0,Skye,Bind,League Play: Week 8,119622,184494,Initiator,16,No,win,1
Sayaplayer,T1,3,1,1,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119622,184494,Duelist,16,No,win,0
ban,T1,4,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119622,184494,Controller,16,No,win,0
Carpe,T1,2,0,0,0,0,0,0,0,0,Gekko,Bind,League Play: Week 8,119622,184494,Initiator,16,No,win,0
BORKUM,TS,3,1,0,0,0,2,0,0,0,Omen,Haven,League Play: Week 8,119623,184495,Controller,21,No,win,2
JessieVash,TS,5,0,1,0,1,0,0,0,0,Sova,Haven,League Play: Week 8,119623,184495,Initiator,21,No,win,1
DubsteP,TS,4,0,0,0,2,0,0,0,0,Killjoy,Haven,League Play: Week 8,119623,184495,Sentinel,21,No,win,2
Jremy,TS,2,2,0,0,0,0,0,0,0,Raze,Haven,League Play: Week 8,119623,184495,Duelist,21,No,win,0
invy,TS,4,1,0,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119623,184495,Initiator,21,No,win,0
stax,DRX,3,0,0,0,1,0,0,0,0,Breach,Haven,League Play: Week 8,119623,184495,Initiator,21,No,lose,1
Rb,DRX,0,0,0,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119623,184495,Sentinel,21,No,lose,0
Zest,DRX,2,0,0,0,0,0,0,0,0,Sova,Haven,League Play: Week 8,119623,184495,Initiator,21,No,lose,0
BuZz,DRX,4,2,0,0,1,0,0,0,0,Jett,Haven,League Play: Week 8,119623,184495,Duelist,21,No,lose,1
MaKo,DRX,3,0,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119623,184495,Controller,21,No,lose,0
BORKUM,TS,5,0,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119624,184495,Controller,24,Yes,win,0
JessieVash,TS,3,0,1,0,0,1,0,0,0,Sova,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,win,1
DubsteP,TS,4,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119624,184495,Duelist,24,Yes,win,0
Jremy,TS,2,1,1,0,1,0,1,0,0,Killjoy,Ascent,League Play: Week 8,119624,184495,Sentinel,24,Yes,win,3
invy,TS,4,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,win,0
stax,DRX,2,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,lose,0
Rb,DRX,8,1,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119624,184495,Sentinel,24,Yes,lose,0
Zest,DRX,4,1,0,0,0,1,0,0,0,Sova,Ascent,League Play: Week 8,119624,184495,Initiator,24,Yes,lose,1
BuZz,DRX,1,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119624,184495,Duelist,24,Yes,lose,0
MaKo,DRX,4,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119624,184495,Controller,24,Yes,lose,0
Bazzi,GES,0,0,0,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,win,0
AYRIN,GES,3,0,0,0,0,0,0,0,0,Kayo,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,win,0
SkRossi,GES,6,1,1,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119626,184496,Duelist,20,No,win,0
Monyet,GES,2,2,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119626,184496,Controller,20,No,win,0
t3xture,GES,4,0,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119626,184496,Sentinel,20,No,win,0
takej,DFM,2,0,0,0,0,0,0,0,0,Viper,Lotus,League Play: Week 8,119626,184496,Controller,20,No,lose,0
Reita,DFM,2,1,0,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119626,184496,Initiator,20,No,lose,0
Anthem,DFM,2,0,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119626,184496,Sentinel,20,No,lose,0
xnfri,DFM,3,0,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119626,184496,Controller,20,No,lose,0
Seoldam,DFM,4,0,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119626,184496,Duelist,20,No,lose,0
Bazzi,GES,1,1,0,0,1,0,0,0,0,Fade,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,win,1
AYRIN,GES,2,0,0,0,0,0,1,0,0,Kayo,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,win,2
SkRossi,GES,3,0,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119627,184496,Duelist,19,No,win,0
Monyet,GES,5,1,0,0,1,0,0,0,0,Astra,Pearl,League Play: Week 8,119627,184496,Controller,19,No,win,1
t3xture,GES,5,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119627,184496,Sentinel,19,No,win,0
takej,DFM,1,0,0,0,0,0,0,0,0,Viper,Pearl,League Play: Week 8,119627,184496,Controller,19,No,lose,0
Reita,DFM,0,0,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119627,184496,Controller,19,No,lose,0
Anthem,DFM,5,1,0,0,0,1,0,0,0,Killjoy,Pearl,League Play: Week 8,119627,184496,Sentinel,19,No,lose,1
xnfri,DFM,2,1,0,0,1,0,0,0,0,Skye,Pearl,League Play: Week 8,119627,184496,Initiator,19,No,lose,1
Seoldam,DFM,2,1,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119627,184496,Duelist,19,No,lose,0
Patt,TLN,4,2,0,0,0,0,0,0,0,Jett,Split,League Play: Week 8,119629,184497,Duelist,16,No,win,0
Crws,TLN,0,0,0,0,0,0,0,0,0,Viper,Split,League Play: Week 8,119629,184497,Controller,16,No,win,0
foxz,TLN,3,0,0,0,1,0,0,0,0,Skye,Split,League Play: Week 8,119629,184497,Initiator,16,No,win,1
JitBoyS,TLN,1,1,0,0,0,0,0,0,0,Astra,Split,League Play: Week 8,119629,184497,Controller,16,No,win,0
garnetS,TLN,5,0,0,0,0,0,0,0,0,Raze,Split,League Play: Week 8,119629,184497,Duelist,16,No,win,0
xffero,RRQ,4,0,0,0,0,0,0,0,0,Astra,Split,League Play: Week 8,119629,184497,Controller,16,No,lose,0
fl1pzjder,RRQ,0,1,0,0,0,0,0,0,0,Viper,Split,League Play: Week 8,119629,184497,Controller,16,No,lose,0
EJAY,RRQ,2,1,0,0,0,0,0,0,0,Raze,Split,League Play: Week 8,119629,184497,Duelist,16,No,lose,0
Lmemore,RRQ,1,0,0,0,0,0,0,0,0,Killjoy,Split,League Play: Week 8,119629,184497,Sentinel,16,No,lose,0
Emman,RRQ,2,0,0,0,0,0,0,0,0,Skye,Split,League Play: Week 8,119629,184497,Initiator,16,No,lose,0
Patt,TLN,0,1,0,0,1,0,0,0,0,Harbor,Ascent,League Play: Week 8,119630,184497,Controller,17,No,lose,1
Crws,TLN,2,2,0,0,0,0,0,0,0,Viper,Ascent,League Play: Week 8,119630,184497,Controller,17,No,lose,0
foxz,TLN,2,0,0,0,0,0,0,0,0,Skye,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,lose,0
JitBoyS,TLN,2,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119630,184497,Sentinel,17,No,lose,0
garnetS,TLN,2,0,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119630,184497,Duelist,17,No,lose,0
xffero,RRQ,4,1,0,1,1,0,0,0,0,Sova,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,win,1
fl1pzjder,RRQ,4,0,0,0,2,0,0,0,0,Kayo,Ascent,League Play: Week 8,119630,184497,Initiator,17,No,win,2
EJAY,RRQ,5,0,0,0,1,0,0,0,0,Jett,Ascent,League Play: Week 8,119630,184497,Duelist,17,No,win,1
Lmemore,RRQ,4,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119630,184497,Sentinel,17,No,win,0
2ge,RRQ,2,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119630,184497,Controller,17,No,win,0
Patt,TLN,3,2,0,0,0,0,0,0,0,Raze,Haven,League Play: Week 8,119631,184497,Duelist,20,No,lose,0
Sushiboys,TLN,1,1,0,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119631,184497,Sentinel,20,No,lose,0
Crws,TLN,1,1,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119631,184497,Controller,20,No,lose,0
foxz,TLN,2,0,0,0,1,0,0,0,0,Skye,Haven,League Play: Week 8,119631,184497,Initiator,20,No,lose,1
JitBoyS,TLN,2,1,1,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119631,184497,Initiator,20,No,lose,0
xffero,RRQ,2,0,0,0,0,0,0,0,0,Sova,Haven,League Play: Week 8,119631,184497,Initiator,20,No,win,0
fl1pzjder,RRQ,5,1,1,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119631,184497,Initiator,20,No,win,0
EJAY,RRQ,1,0,1,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119631,184497,Duelist,20,No,win,0
Lmemore,RRQ,2,0,1,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119631,184497,Sentinel,20,No,win,0
2ge,RRQ,4,0,0,0,1,0,0,0,0,Astra,Haven,League Play: Week 8,119631,184497,Controller,20,No,win,1
Dep,ZETA,6,0,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119632,184498,Duelist,21,No,win,0
Laz,ZETA,3,3,0,0,0,1,0,0,0,Sova,Haven,League Play: Week 8,119632,184498,Initiator,21,No,win,1
crow,ZETA,1,1,0,0,2,0,0,0,0,Breach,Haven,League Play: Week 8,119632,184498,Initiator,21,No,win,2
TENNN,ZETA,6,1,0,0,0,0,0,0,0,Killjoy,Haven,League Play: Week 8,119632,184498,Sentinel,21,No,win,0
SugarZ3ro,ZETA,2,0,1,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119632,184498,Controller,21,No,win,0
k1Ng,GEN,5,2,0,0,1,0,0,0,0,Killjoy,Haven,League Play: Week 8,119632,184498,Sentinel,21,No,lose,1
TS,GEN,0,0,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119632,184498,Controller,21,No,lose,0
Sylvan,GEN,4,1,1,0,2,1,0,0,0,Sova,Haven,League Play: Week 8,119632,184498,Initiator,21,No,lose,3
GodDead,GEN,2,0,0,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119632,184498,Initiator,21,No,lose,0
Meteor,GEN,1,1,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119632,184498,Duelist,21,No,lose,0
Dep,ZETA,2,2,0,0,1,0,0,0,0,Jett,Ascent,League Play: Week 8,119633,184498,Duelist,17,No,lose,1
Laz,ZETA,1,1,0,0,0,0,0,0,0,Sova,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,lose,0
crow,ZETA,1,0,0,0,0,0,0,0,0,Kayo,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,lose,0
TENNN,ZETA,4,0,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119633,184498,Sentinel,17,No,lose,0
SugarZ3ro,ZETA,2,1,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119633,184498,Controller,17,No,lose,0
k1Ng,GEN,2,1,0,0,0,0,0,0,0,Killjoy,Ascent,League Play: Week 8,119633,184498,Sentinel,17,No,win,0
TS,GEN,2,2,0,0,0,0,0,0,0,Omen,Ascent,League Play: Week 8,119633,184498,Controller,17,No,win,0
eKo,GEN,2,0,0,0,1,0,0,0,0,Sova,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,win,1
GodDead,GEN,4,0,1,0,0,1,0,0,0,Kayo,Ascent,League Play: Week 8,119633,184498,Initiator,17,No,win,1
Meteor,GEN,6,1,0,0,0,0,0,0,0,Jett,Ascent,League Play: Week 8,119633,184498,Duelist,17,No,win,0
Dep,ZETA,4,2,0,0,0,0,0,0,0,Raze,Fracture,League Play: Week 8,119634,184498,Duelist,17,No,win,0
Laz,ZETA,5,0,0,0,0,0,0,0,0,Fade,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,win,0
crow,ZETA,2,0,0,0,0,1,0,0,0,Breach,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,win,1
TENNN,ZETA,0,0,0,0,0,0,0,0,0,Killjoy,Fracture,League Play: Week 8,119634,184498,Sentinel,17,No,win,0
SugarZ3ro,ZETA,5,0,2,0,0,0,0,0,0,Brimstone,Fracture,League Play: Week 8,119634,184498,Controller,17,No,win,0
k1Ng,GEN,2,0,0,0,1,0,0,0,0,Viper,Fracture,League Play: Week 8,119634,184498,Controller,17,No,lose,1
TS,GEN,2,1,0,0,1,0,0,0,0,Omen,Fracture,League Play: Week 8,119634,184498,Controller,17,No,lose,1
eKo,GEN,1,0,0,0,0,0,0,0,0,Breach,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,lose,0
GodDead,GEN,3,0,0,0,0,0,0,0,0,Kayo,Fracture,League Play: Week 8,119634,184498,Initiator,17,No,lose,0
Meteor,GEN,0,0,0,0,0,0,0,0,0,Raze,Fracture,League Play: Week 8,119634,184498,Duelist,17,No,lose,0
xeta,T1,0,1,0,0,0,1,0,0,0,Viper,Bind,League Play: Week 8,119635,184499,Controller,23,No,lose,1
Munchkin,T1,1,1,0,0,1,0,0,0,0,Skye,Bind,League Play: Week 8,119635,184499,Initiator,23,No,lose,1
Sayaplayer,T1,8,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119635,184499,Duelist,23,No,lose,0
ban,T1,2,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119635,184499,Controller,23,No,lose,0
Carpe,T1,4,0,0,0,0,1,0,0,0,Gekko,Bind,League Play: Week 8,119635,184499,Initiator,23,No,lose,1
stax,DRX,2,0,0,1,0,0,0,0,0,Skye,Bind,League Play: Week 8,119635,184499,Initiator,23,No,win,0
Rb,DRX,0,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119635,184499,Controller,23,No,win,0
BuZz,DRX,5,2,0,0,0,0,1,0,0,Raze,Bind,League Play: Week 8,119635,184499,Duelist,23,No,win,2
MaKo,DRX,5,0,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119635,184499,Controller,23,No,win,0
Foxy9,DRX,2,0,0,0,1,0,0,0,0,Jett,Bind,League Play: Week 8,119635,184499,Duelist,23,No,win,1
xeta,T1,1,1,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119636,184499,Controller,22,No,lose,0
Munchkin,T1,0,0,1,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119636,184499,Sentinel,22,No,lose,0
Sayaplayer,T1,7,3,0,0,1,0,0,0,0,Jett,Pearl,League Play: Week 8,119636,184499,Duelist,22,No,lose,1
ban,T1,2,0,0,0,0,0,0,0,0,Viper,Pearl,League Play: Week 8,119636,184499,Controller,22,No,lose,0
Carpe,T1,2,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119636,184499,Initiator,22,No,lose,0
stax,DRX,3,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119636,184499,Initiator,22,No,win,0
Rb,DRX,4,1,0,0,1,1,0,0,0,Harbor,Pearl,League Play: Week 8,119636,184499,Controller,22,No,win,2
BuZz,DRX,2,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119636,184499,Sentinel,22,No,win,0
MaKo,DRX,2,1,0,0,1,0,0,0,0,Viper,Pearl,League Play: Week 8,119636,184499,Controller,22,No,win,1
Foxy9,DRX,4,1,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119636,184499,Duelist,22,No,win,0
BORKUM,TS,4,0,0,0,0,0,0,0,0,Omen,Haven,League Play: Week 8,119638,184500,Controller,22,No,win,0
JessieVash,TS,3,1,0,0,0,0,0,0,0,Sova,Haven,League Play: Week 8,119638,184500,Initiator,22,No,win,0
DubsteP,TS,5,0,0,0,1,1,0,0,0,Killjoy,Haven,League Play: Week 8,119638,184500,Sentinel,22,No,win,2
Jremy,TS,2,2,0,0,0,1,0,0,0,Raze,Haven,League Play: Week 8,119638,184500,Duelist,22,No,win,1
invy,TS,8,0,0,0,0,0,0,0,0,Breach,Haven,League Play: Week 8,119638,184500,Initiator,22,No,win,0
Bazzi,GES,3,0,0,0,0,0,0,0,0,Skye,Haven,League Play: Week 8,119638,184500,Initiator,22,No,lose,0
AYRIN,GES,2,0,0,0,0,0,0,0,0,Harbor,Haven,League Play: Week 8,119638,184500,Controller,22,No,lose,0
SkRossi,GES,1,0,0,0,0,0,0,0,0,Jett,Haven,League Play: Week 8,119638,184500,Duelist,22,No,lose,0
Monyet,GES,5,1,1,0,0,0,1,0,0,Viper,Haven,League Play: Week 8,119638,184500,Controller,22,No,lose,2
t3xture,GES,4,1,0,0,0,0,1,0,0,Killjoy,Haven,League Play: Week 8,119638,184500,Sentinel,22,No,lose,2
BORKUM,TS,5,0,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119639,184500,Controller,23,No,win,0
JessieVash,TS,7,1,0,0,0,0,0,0,0,Sova,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,win,0
DubsteP,TS,3,0,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119639,184500,Duelist,23,No,win,0
Jremy,TS,1,1,0,0,0,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119639,184500,Sentinel,23,No,win,0
invy,TS,3,1,0,0,1,0,0,0,0,Breach,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,win,1
Bazzi,GES,2,2,0,0,1,0,1,0,0,Skye,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,lose,3
AYRIN,GES,0,0,0,0,0,0,0,0,0,Kayo,Lotus,League Play: Week 8,119639,184500,Initiator,23,No,lose,0
SkRossi,GES,5,1,0,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119639,184500,Duelist,23,No,lose,0
Monyet,GES,2,2,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119639,184500,Controller,23,No,lose,0
t3xture,GES,5,3,0,0,1,0,0,0,0,Killjoy,Lotus,League Play: Week 8,119639,184500,Sentinel,23,No,lose,1
Patt,TLN,5,1,1,0,0,0,0,0,0,Breach,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,win,0
Crws,TLN,2,0,0,0,1,0,0,0,0,Omen,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,win,1
foxz,TLN,1,0,0,0,0,0,0,0,0,Sova,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,win,0
JitBoyS,TLN,4,2,0,0,0,1,0,0,0,Killjoy,Lotus,League Play: Week 8,119641,184501,Sentinel,24,Yes,win,1
garnetS,TLN,1,1,1,0,1,0,0,0,0,Raze,Lotus,League Play: Week 8,119641,184501,Duelist,24,Yes,win,1
takej,DFM,4,0,0,0,0,1,0,0,0,Viper,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,lose,1
Reita,DFM,2,0,1,0,0,0,0,0,0,Skye,Lotus,League Play: Week 8,119641,184501,Initiator,24,Yes,lose,0
Anthem,DFM,4,0,1,0,0,1,0,0,0,Killjoy,Lotus,League Play: Week 8,119641,184501,Sentinel,24,Yes,lose,1
xnfri,DFM,2,1,0,0,0,0,0,0,0,Omen,Lotus,League Play: Week 8,119641,184501,Controller,24,Yes,lose,0
Seoldam,DFM,3,1,1,0,0,0,0,0,0,Jett,Lotus,League Play: Week 8,119641,184501,Duelist,24,Yes,lose,0
Patt,TLN,4,1,0,1,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119642,184501,Controller,17,No,win,0
Crws,TLN,2,1,0,0,2,0,0,0,0,Viper,Bind,League Play: Week 8,119642,184501,Controller,17,No,win,2
foxz,TLN,5,3,0,0,0,0,0,0,0,Skye,Bind,League Play: Week 8,119642,184501,Initiator,17,No,win,0
JitBoyS,TLN,1,0,0,0,0,0,0,0,0,Cypher,Bind,League Play: Week 8,119642,184501,Sentinel,17,No,win,0
garnetS,TLN,2,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119642,184501,Duelist,17,No,win,0
takej,DFM,1,0,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119642,184501,Controller,17,No,lose,0
Reita,DFM,0,0,0,0,0,0,0,0,0,Sage,Bind,League Play: Week 8,119642,184501,Sentinel,17,No,lose,0
Anthem,DFM,4,0,0,0,1,0,0,0,0,Viper,Bind,League Play: Week 8,119642,184501,Controller,17,No,lose,1
xnfri,DFM,0,1,0,0,0,0,0,0,0,Skye,Bind,League Play: Week 8,119642,184501,Initiator,17,No,lose,0
Seoldam,DFM,4,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119642,184501,Duelist,17,No,lose,0
xffero,RRQ,2,0,1,0,0,0,0,0,0,Brimstone,Bind,League Play: Week 8,119644,184502,Controller,22,No,lose,0
fl1pzjder,RRQ,4,0,0,0,1,0,0,0,0,Sova,Bind,League Play: Week 8,119644,184502,Initiator,22,No,lose,1
EJAY,RRQ,3,1,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119644,184502,Duelist,22,No,lose,0
Lmemore,RRQ,7,0,0,0,0,0,0,0,0,Viper,Bind,League Play: Week 8,119644,184502,Controller,22,No,lose,0
Emman,RRQ,2,1,0,0,0,1,0,0,0,Skye,Bind,League Play: Week 8,119644,184502,Initiator,22,No,lose,1
Jinggg,PRX,3,0,0,0,0,0,0,0,0,Raze,Bind,League Play: Week 8,119644,184502,Duelist,22,No,win,0
mindfreak,PRX,5,0,0,0,0,1,0,0,0,Astra,Bind,League Play: Week 8,119644,184502,Controller,22,No,win,1
f0rsakeN,PRX,3,1,0,0,0,0,0,0,0,Harbor,Bind,League Play: Week 8,119644,184502,Controller,22,No,win,0
d4v41,PRX,4,0,0,0,1,0,0,0,0,Skye,Bind,League Play: Week 8,119644,184502,Initiator,22,No,win,1
something,PRX,3,2,1,0,0,1,0,0,0,Reyna,Bind,League Play: Week 8,119644,184502,Duelist,22,No,win,1
xffero,RRQ,7,3,0,0,2,1,0,0,0,Astra,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,lose,3
fl1pzjder,RRQ,2,0,0,0,0,0,0,0,0,Skye,Pearl,League Play: Week 8,119645,184502,Initiator,24,Yes,lose,0
EJAY,RRQ,3,0,0,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,lose,0
Lmemore,RRQ,5,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119645,184502,Sentinel,24,Yes,lose,0
2ge,RRQ,2,0,0,0,0,0,0,0,0,Harbor,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,lose,0
Jinggg,PRX,2,2,0,0,0,1,0,0,0,Phoenix,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,win,1
mindfreak,PRX,5,1,0,0,0,0,0,0,0,Astra,Pearl,League Play: Week 8,119645,184502,Controller,24,Yes,win,0
f0rsakeN,PRX,3,0,0,0,0,0,0,0,0,Killjoy,Pearl,League Play: Week 8,119645,184502,Sentinel,24,Yes,win,0
d4v41,PRX,5,0,0,0,2,0,0,0,0,Skye,Pearl,League Play: Week 8,119645,184502,Initiator,24,Yes,win,2
something,PRX,3,2,1,0,0,0,0,0,0,Jett,Pearl,League Play: Week 8,119645,184502,Duelist,24,Yes,win,0
xeta,T1,4,0,1,0,0,0,0,0,0,Breach,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,win,0
Munchkin,T1,2,1,0,0,0,1,0,0,0,Killjoy,Fracture,Playoffs: Upper Round 1,119680,184514,Sentinel,21,No,win,1
Sayaplayer,T1,0,0,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,win,0
ban,T1,2,1,1,0,0,0,0,0,0,Jett,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,win,0
Carpe,T1,2,0,1,0,0,0,0,0,0,Brimstone,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,win,0
k1Ng,GEN,3,1,0,0,1,0,0,0,0,Viper,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,lose,1
TS,GEN,1,1,0,0,0,0,0,0,0,Omen,Fracture,Playoffs: Upper Round 1,119680,184514,Controller,21,No,lose,0
eKo,GEN,1,0,1,0,0,1,0,0,0,Breach,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,lose,1
GodDead,GEN,4,0,0,0,0,0,0,0,0,Kayo,Fracture,Playoffs: Upper Round 1,119680,184514,Initiator,21,No,lose,0
Meteor,GEN,2,2,0,0,0,0,0,0,0,Raze,Fracture,Playoffs: Upper Round 1,119680,184514,Duelist,21,No,lose,0
xeta,T1,3,0,0,0,0,0,0,0,0,Sova,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,lose,0
Munchkin,T1,4,2,1,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Upper Round 1,119681,184514,Sentinel,24,Yes,lose,0
Sayaplayer,T1,4,0,0,0,1,0,0,0,0,Jett,Ascent,Playoffs: Upper Round 1,119681,184514,Duelist,24,Yes,lose,1
ban,T1,3,2,0,0,1,0,0,0,0,Omen,Ascent,Playoffs: Upper Round 1,119681,184514,Controller,24,Yes,lose,1
Carpe,T1,0,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,lose,0
k1Ng,GEN,3,1,0,0,0,0,0,0,0,Killjoy,Ascent,Playoffs: Upper Round 1,119681,184514,Sentinel,24,Yes,win,0
TS,GEN,2,0,0,0,0,0,0,0,0,Omen,Ascent,Playoffs: Upper Round 1,119681,184514,Controller,24,Yes,win,0
eKo,GEN,4,3,0,0,2,0,0,0,0,Sova,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,win,2
GodDead,GEN,2,1,0,0,0,0,0,0,0,Kayo,Ascent,Playoffs: Upper Round 1,119681,184514,Initiator,24,Yes,win,0
