player,opponent,team,opponent_team,kill,death,tourney_type,match_id,map,game_id,total_round,ot,win_lose,agent,role_agent
Monyet,Sushiboys,GES,TLN,2.0,4.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Astra,Controller
AYRIN,Sushiboys,GES,TLN,1.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Viper,Controller
Lightningfast,Sushiboys,GES,TLN,3.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Raze,Duelist
Monyet,foxz,GES,TLN,6.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Astra,Controller
AYRIN,foxz,GES,TLN,6.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Viper,Controller
Bazzi,foxz,GES,TLN,3.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Skye,Initiator
Lightningfast,foxz,GES,TLN,2.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Raze,Duelist
t3xture,garnetS,GES,TLN,2.0,4.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Sage,Sentinel
Monyet,garnetS,GES,TLN,3.0,3.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Astra,Controller
AYRIN,garnetS,GES,TLN,1.0,4.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Viper,Controller
Bazzi,garnetS,GES,TLN,3.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Skye,Initiator
Lightningfast,garnetS,GES,TLN,4.0,5.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Raze,Duelist
t3xture,Patt,GES,TLN,5.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Sage,Sentinel
Monyet,Patt,GES,TLN,2.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Astra,Controller
AYRIN,Patt,GES,TLN,6.0,4.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Viper,Controller
Bazzi,Patt,GES,TLN,4.0,4.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Skye,Initiator
Lightningfast,Patt,GES,TLN,4.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Raze,Duelist
t3xture,Crws,GES,TLN,4.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Sage,Sentinel
Monyet,Crws,GES,TLN,2.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Astra,Controller
AYRIN,Crws,GES,TLN,1.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Viper,Controller
Bazzi,Crws,GES,TLN,1.0,2.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Skye,Initiator
Lightningfast,Crws,GES,TLN,3.0,1.0,League Play: Week 4,184476.0,Split,119569.0,19.0,No,win,Raze,Duelist
Sushiboys,t3xture,TLN,GES,2.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Killjoy,Sentinel
foxz,t3xture,TLN,GES,3.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Sova,Initiator
garnetS,t3xture,TLN,GES,4.0,1.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Jett,Duelist
Patt,t3xture,TLN,GES,3.0,7.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Harbor,Controller
Sushiboys,Monyet,TLN,GES,4.0,5.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Killjoy,Sentinel
foxz,Monyet,TLN,GES,2.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Sova,Initiator
garnetS,Monyet,TLN,GES,6.0,1.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Jett,Duelist
Patt,Monyet,TLN,GES,3.0,5.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Harbor,Controller
Sushiboys,AYRIN,TLN,GES,5.0,6.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Killjoy,Sentinel
foxz,AYRIN,TLN,GES,4.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Sova,Initiator
garnetS,AYRIN,TLN,GES,4.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Jett,Duelist
Patt,AYRIN,TLN,GES,3.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Harbor,Controller
Sushiboys,Bazzi,TLN,GES,1.0,2.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Killjoy,Sentinel
foxz,Bazzi,TLN,GES,4.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Sova,Initiator
garnetS,Bazzi,TLN,GES,4.0,2.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Jett,Duelist
Patt,Bazzi,TLN,GES,5.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,lose,Harbor,Controller
t3xture,Sushiboys,GES,TLN,3.0,2.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Killjoy,Sentinel
Monyet,Sushiboys,GES,TLN,5.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Viper,Controller
AYRIN,Sushiboys,GES,TLN,6.0,5.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Harbor,Controller
Bazzi,Sushiboys,GES,TLN,2.0,1.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Skye,Initiator
t3xture,foxz,GES,TLN,4.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Killjoy,Sentinel
Monyet,foxz,GES,TLN,4.0,2.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Viper,Controller
AYRIN,foxz,GES,TLN,3.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Harbor,Controller
Bazzi,foxz,GES,TLN,4.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Skye,Initiator
t3xture,garnetS,GES,TLN,1.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Killjoy,Sentinel
Monyet,garnetS,GES,TLN,1.0,6.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Viper,Controller
AYRIN,garnetS,GES,TLN,3.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Harbor,Controller
Bazzi,garnetS,GES,TLN,2.0,4.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Skye,Initiator
t3xture,Patt,GES,TLN,7.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Killjoy,Sentinel
Monyet,Patt,GES,TLN,5.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Viper,Controller
AYRIN,Patt,GES,TLN,4.0,3.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Harbor,Controller
Bazzi,Patt,GES,TLN,3.0,5.0,League Play: Week 4,184476.0,Icebox,119570.0,24.0,Yes,win,Skye,Initiator
cgrs,t3xture,PRX,GES,1.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Gekko,Initiator
something,t3xture,PRX,GES,4.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Jett,Duelist
f0rsakeN,t3xture,PRX,GES,3.0,4.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sova,Initiator
mindfreak,t3xture,PRX,GES,3.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Viper,Controller
cgrs,Monyet,PRX,GES,6.0,6.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Gekko,Initiator
something,Monyet,PRX,GES,1.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Jett,Duelist
Jinggg,Monyet,PRX,GES,4.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sage,Sentinel
f0rsakeN,Monyet,PRX,GES,2.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sova,Initiator
cgrs,SkRossi,PRX,GES,3.0,6.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Gekko,Initiator
something,SkRossi,PRX,GES,5.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Jett,Duelist
Jinggg,SkRossi,PRX,GES,1.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sage,Sentinel
f0rsakeN,SkRossi,PRX,GES,5.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sova,Initiator
cgrs,AYRIN,PRX,GES,2.0,4.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Gekko,Initiator
something,AYRIN,PRX,GES,2.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Jett,Duelist
Jinggg,AYRIN,PRX,GES,2.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sage,Sentinel
mindfreak,AYRIN,PRX,GES,3.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Viper,Controller
cgrs,Bazzi,PRX,GES,1.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Gekko,Initiator
something,Bazzi,PRX,GES,5.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Jett,Duelist
Jinggg,Bazzi,PRX,GES,4.0,6.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sage,Sentinel
f0rsakeN,Bazzi,PRX,GES,1.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Sova,Initiator
mindfreak,Bazzi,PRX,GES,1.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,lose,Viper,Controller
t3xture,cgrs,GES,PRX,2.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Killjoy,Sentinel
Monyet,cgrs,GES,PRX,6.0,6.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Viper,Controller
SkRossi,cgrs,GES,PRX,6.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Jett,Duelist
AYRIN,cgrs,GES,PRX,4.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Harbor,Controller
Bazzi,cgrs,GES,PRX,3.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Skye,Initiator
t3xture,something,GES,PRX,2.0,4.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Killjoy,Sentinel
Monyet,something,GES,PRX,1.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Viper,Controller
SkRossi,something,GES,PRX,1.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Jett,Duelist
AYRIN,something,GES,PRX,5.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Harbor,Controller
Bazzi,something,GES,PRX,2.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Skye,Initiator
Monyet,Jinggg,GES,PRX,5.0,4.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Viper,Controller
SkRossi,Jinggg,GES,PRX,5.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Jett,Duelist
AYRIN,Jinggg,GES,PRX,5.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Harbor,Controller
Bazzi,Jinggg,GES,PRX,6.0,4.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Skye,Initiator
t3xture,f0rsakeN,GES,PRX,4.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Killjoy,Sentinel
Monyet,f0rsakeN,GES,PRX,3.0,2.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Viper,Controller
SkRossi,f0rsakeN,GES,PRX,1.0,5.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Jett,Duelist
Bazzi,f0rsakeN,GES,PRX,2.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Skye,Initiator
t3xture,mindfreak,GES,PRX,2.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Killjoy,Sentinel
AYRIN,mindfreak,GES,PRX,1.0,3.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Harbor,Controller
Bazzi,mindfreak,GES,PRX,2.0,1.0,League Play: Week 5,184477.0,Icebox,119572.0,20.0,No,win,Skye,Initiator
something,Monyet,PRX,GES,4.0,2.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Jett,Duelist
f0rsakeN,Monyet,PRX,GES,3.0,3.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Skye,Initiator
mindfreak,Monyet,PRX,GES,5.0,4.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Astra,Controller
something,AYRIN,PRX,GES,3.0,2.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Jett,Duelist
mindfreak,AYRIN,PRX,GES,6.0,4.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Astra,Controller
something,Bazzi,PRX,GES,3.0,1.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Jett,Duelist
f0rsakeN,Bazzi,PRX,GES,1.0,2.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Skye,Initiator
mindfreak,Bazzi,PRX,GES,4.0,2.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,win,Astra,Controller
Monyet,something,GES,PRX,2.0,4.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Astra,Controller
AYRIN,something,GES,PRX,2.0,3.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Viper,Controller
Bazzi,something,GES,PRX,1.0,3.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Skye,Initiator
Monyet,f0rsakeN,GES,PRX,3.0,3.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Astra,Controller
Bazzi,f0rsakeN,GES,PRX,2.0,1.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Skye,Initiator
Monyet,mindfreak,GES,PRX,4.0,5.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Astra,Controller
AYRIN,mindfreak,GES,PRX,4.0,6.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Viper,Controller
Bazzi,mindfreak,GES,PRX,2.0,4.0,League Play: Week 5,184477.0,Split,119573.0,19.0,No,lose,Skye,Initiator
something,Monyet,PRX,GES,3.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Jett,Duelist
Jinggg,Monyet,PRX,GES,3.0,1.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Phoenix,Duelist
f0rsakeN,Monyet,PRX,GES,3.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Killjoy,Sentinel
mindfreak,Monyet,PRX,GES,2.0,5.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Astra,Controller
Jinggg,SkRossi,PRX,GES,5.0,4.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Phoenix,Duelist
f0rsakeN,SkRossi,PRX,GES,2.0,5.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Killjoy,Sentinel
mindfreak,SkRossi,PRX,GES,2.0,1.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Astra,Controller
something,AYRIN,PRX,GES,6.0,6.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Jett,Duelist
Jinggg,AYRIN,PRX,GES,1.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Phoenix,Duelist
f0rsakeN,AYRIN,PRX,GES,2.0,1.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Killjoy,Sentinel
mindfreak,AYRIN,PRX,GES,1.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Astra,Controller
something,Bazzi,PRX,GES,6.0,5.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Jett,Duelist
Jinggg,Bazzi,PRX,GES,5.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Phoenix,Duelist
f0rsakeN,Bazzi,PRX,GES,3.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,win,Killjoy,Sentinel
Monyet,something,GES,PRX,2.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Astra,Controller
AYRIN,something,GES,PRX,6.0,6.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Killjoy,Sentinel
Bazzi,something,GES,PRX,5.0,6.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Fade,Initiator
Monyet,Jinggg,GES,PRX,1.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Astra,Controller
SkRossi,Jinggg,GES,PRX,4.0,5.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Jett,Duelist
AYRIN,Jinggg,GES,PRX,2.0,1.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Killjoy,Sentinel
Bazzi,Jinggg,GES,PRX,2.0,5.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Fade,Initiator
Monyet,f0rsakeN,GES,PRX,3.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Astra,Controller
SkRossi,f0rsakeN,GES,PRX,5.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Jett,Duelist
AYRIN,f0rsakeN,GES,PRX,1.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Killjoy,Sentinel
Bazzi,f0rsakeN,GES,PRX,3.0,3.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Fade,Initiator
Monyet,mindfreak,GES,PRX,5.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Astra,Controller
SkRossi,mindfreak,GES,PRX,1.0,2.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Jett,Duelist
AYRIN,mindfreak,GES,PRX,3.0,1.0,League Play: Week 5,184477.0,Pearl,119574.0,20.0,No,lose,Killjoy,Sentinel
Meteor,Rb,GEN,DRX,3.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Jett,Duelist
TS,Rb,GEN,DRX,4.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Omen,Controller
Sylvan,Rb,GEN,DRX,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Sova,Initiator
k1Ng,Rb,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Killjoy,Sentinel
Meteor,Foxy9,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Jett,Duelist
TS,Foxy9,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Omen,Controller
Sylvan,Foxy9,GEN,DRX,2.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Sova,Initiator
k1Ng,Foxy9,GEN,DRX,3.0,4.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Killjoy,Sentinel
GodDead,Foxy9,GEN,DRX,5.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Breach,Initiator
Meteor,MaKo,GEN,DRX,5.0,6.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Jett,Duelist
TS,MaKo,GEN,DRX,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Omen,Controller
Sylvan,MaKo,GEN,DRX,1.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Sova,Initiator
k1Ng,MaKo,GEN,DRX,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Killjoy,Sentinel
GodDead,MaKo,GEN,DRX,2.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Breach,Initiator
Meteor,BuZz,GEN,DRX,3.0,4.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Jett,Duelist
TS,BuZz,GEN,DRX,3.0,5.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Omen,Controller
Sylvan,BuZz,GEN,DRX,3.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Sova,Initiator
k1Ng,BuZz,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Killjoy,Sentinel
GodDead,BuZz,GEN,DRX,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Breach,Initiator
Meteor,stax,GEN,DRX,3.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Jett,Duelist
TS,stax,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Omen,Controller
Sylvan,stax,GEN,DRX,2.0,5.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Sova,Initiator
k1Ng,stax,GEN,DRX,4.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,lose,Killjoy,Sentinel
Rb,Meteor,DRX,GEN,3.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Sova,Initiator
Foxy9,Meteor,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Jett,Duelist
MaKo,Meteor,DRX,GEN,6.0,5.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Omen,Controller
BuZz,Meteor,DRX,GEN,4.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Killjoy,Sentinel
stax,Meteor,DRX,GEN,3.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Breach,Initiator
Rb,TS,DRX,GEN,1.0,4.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Sova,Initiator
Foxy9,TS,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Jett,Duelist
MaKo,TS,DRX,GEN,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Omen,Controller
BuZz,TS,DRX,GEN,5.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Killjoy,Sentinel
stax,TS,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Breach,Initiator
Rb,Sylvan,DRX,GEN,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Sova,Initiator
Foxy9,Sylvan,DRX,GEN,3.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Jett,Duelist
MaKo,Sylvan,DRX,GEN,1.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Omen,Controller
BuZz,Sylvan,DRX,GEN,2.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Killjoy,Sentinel
stax,Sylvan,DRX,GEN,5.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Breach,Initiator
Rb,k1Ng,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Sova,Initiator
Foxy9,k1Ng,DRX,GEN,4.0,3.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Jett,Duelist
MaKo,k1Ng,DRX,GEN,2.0,1.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Omen,Controller
BuZz,k1Ng,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Killjoy,Sentinel
stax,k1Ng,DRX,GEN,1.0,4.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Breach,Initiator
Foxy9,GodDead,DRX,GEN,3.0,5.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Jett,Duelist
MaKo,GodDead,DRX,GEN,3.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Omen,Controller
BuZz,GodDead,DRX,GEN,2.0,2.0,League Play: Week 5,184478.0,Haven,119575.0,20.0,No,win,Killjoy,Sentinel
Meteor,Rb,GEN,DRX,4.0,1.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Raze,Duelist
TS,Rb,GEN,DRX,4.0,5.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Omen,Controller
k1Ng,Rb,GEN,DRX,3.0,5.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Viper,Controller
GodDead,Rb,GEN,DRX,5.0,1.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Kayo,Initiator
Meteor,Foxy9,GEN,DRX,2.0,2.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Raze,Duelist
TS,Foxy9,GEN,DRX,2.0,1.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Omen,Controller
k1Ng,Foxy9,GEN,DRX,7.0,1.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Viper,Controller
GodDead,Foxy9,GEN,DRX,1.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Kayo,Initiator
Meteor,BuZz,GEN,DRX,3.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Raze,Duelist
TS,BuZz,GEN,DRX,6.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Omen,Controller
k1Ng,BuZz,GEN,DRX,2.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Viper,Controller
Meteor,stax,GEN,DRX,1.0,2.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Raze,Duelist
TS,stax,GEN,DRX,3.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Omen,Controller
k1Ng,stax,GEN,DRX,6.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,win,Viper,Controller
Rb,Meteor,DRX,GEN,1.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Neon,Duelist
Foxy9,Meteor,DRX,GEN,2.0,2.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Raze,Duelist
BuZz,Meteor,DRX,GEN,4.0,3.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Killjoy,Sentinel
stax,Meteor,DRX,GEN,2.0,1.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Breach,Initiator
Rb,TS,DRX,GEN,5.0,4.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Neon,Duelist
Foxy9,TS,DRX,GEN,1.0,2.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Raze,Duelist
BuZz,TS,DRX,GEN,4.0,6.0,League Play: Week 5,184478.0,Fracture,119576.0,23.0,No,lose,Killjoy,Sentinel
